po_number,line_number,material_id,quantity_order,uom,delivery_date,unit_price,line_total
HPO6_3,3,VALVE,2,pcs,2025-02-23,137.66,275.32
HPO6_3,4,304L_SS,6,ft,2025-03-03,119.05,714.3
HPO6_3,5,304L_SS,17,ft,2025-03-04,338.26,5750.42
HPO6_3,6,304L_SS,13,ft,2025-03-08,187.4,2436.2
HPO6_4,1,9%_Ni_Alloy,19,ft,2024-07-15,348.48,6621.12
HPO6_4,2,304L_SS,1,ft,2024-07-18,349.85,349.85
HPO6_4,3,304L_SS,19,ft,2024-07-10,254.86,4842.34
HPO6_4,4,INSULATION,19,pcs,2024-06-20,178.83,3397.77
HPO6_4,5,VALVE,8,pcs,2024-07-02,387.68,3101.44
HPO6_4,6,FLANGE,19,pcs,2024-07-01,152.55,2898.45
HPO6_5,1,304L_SS,16,ft,2024-09-01,96.59,1545.44
HPO6_5,2,VALVE,11,pcs,2024-08-14,192.95,2122.45
HPO6_5,3,FLANGE,1,pcs,2024-08-14,314.46,314.46
HPO6_5,4,VALVE,1,pcs,2024-08-27,218.49,218.49
HPO6_5,5,FLANGE,5,pcs,2024-08-11,145.73,728.65
HPO6_6,1,FLANGE,20,pcs,2024-06-19,381.21,7624.2
HPO6_6,2,INSULATION,8,pcs,2024-06-11,137.4,1099.2
HPO6_6,3,INSULATION,5,pcs,2024-06-10,316.12,1580.6
HPO6_6,4,FLANGE,9,pcs,2024-06-18,190.89,1718.01
HPO6_6,5,9%_Ni_Alloy,3,ft,2024-06-26,245.37,736.11
HPO6_7,1,FLANGE,15,pcs,2024-09-05,165.57,2483.55
HPO6_7,2,304L_SS,3,ft,2024-09-24,160.29,480.87
HPO6_7,3,FLANGE,1,pcs,2024-09-19,266.74,266.74
HPO6_7,4,VALVE,2,pcs,2024-09-07,382.95,765.9
HPO6_7,5,304L_SS,10,ft,2024-10-09,382.32,3823.2
HPO6_8,1,VALVE,19,pcs,2024-05-26,150.55,2860.45
HPO6_8,2,FLANGE,14,pcs,2024-06-04,316.61,4432.54
HPO6_8,3,9%_Ni_Alloy,6,ft,2024-06-26,239.37,1436.22
HPO6_9,1,FLANGE,9,pcs,2025-01-31,304.28,2738.52
HPO6_9,2,9%_Ni_Alloy,7,ft,2025-02-22,341.88,2393.16
HPO6_9,3,304L_SS,20,ft,2025-02-20,89.44,1788.8
HPO6_9,4,9%_Ni_Alloy,14,ft,2025-02-10,104.69,1465.66
HPO6_9,5,INSULATION,11,pcs,2025-02-08,314.47,3459.17
HPO6_9,6,FLANGE,11,pcs,2025-02-06,105.97,1165.67
HPO6_10,1,FLANGE,17,pcs,2024-08-26,145.99,2481.83
HPO6_10,2,FLANGE,7,pcs,2024-09-03,356.86,2498.02
HPO6_10,3,INSULATION,5,pcs,2024-08-26,91.2,456.0
HPO6_10,4,FLANGE,2,pcs,2024-08-28,284.15,568.3
HPO6_10,5,GASKET,8,pcs,2024-08-21,251.21,2009.68
HPO6_11,1,304L_SS,4,ft,2024-11-10,240.84,963.36
HPO6_11,2,304L_SS,4,ft,2024-11-03,169.93,679.72
HPO6_11,3,FLANGE,6,pcs,2024-10-22,210.81,1264.86
HPO6_11,4,INSULATION,16,pcs,2024-10-09,331.69,5307.04
HPO6_12,1,VALVE,20,pcs,2025-04-08,178.49,3569.8
HPO6_12,2,INSULATION,5,pcs,2025-03-30,282.31,1411.55
HPO6_12,3,9%_Ni_Alloy,7,ft,2025-04-26,360.42,2522.94
HPO6_12,4,304L_SS,9,ft,2025-04-16,257.08,2313.72
HPO6_13,1,VALVE,9,pcs,2024-08-17,295.57,2660.13
HPO6_13,2,304L_SS,14,ft,2024-09-06,153.47,2148.58
HPO6_13,3,304L_SS,17,ft,2024-09-09,80.64,1370.88
HPO6_13,4,FLANGE,6,pcs,2024-08-14,244.78,1468.68
HPO6_13,5,304L_SS,1,ft,2024-09-03,212.54,212.54
HPO6_14,1,9%_Ni_Alloy,8,ft,2024-07-30,258.2,2065.6
HPO6_14,2,VALVE,1,pcs,2024-07-23,297.27,297.27
HPO6_14,3,VALVE,10,pcs,2024-07-05,145.17,1451.7
HPO6_14,4,9%_Ni_Alloy,13,ft,2024-08-10,264.13,3433.69
HPO6_14,5,304L_SS,15,ft,2024-08-01,302.92,4543.8
HPO6_15,1,FLANGE,3,pcs,2025-02-18,327.36,982.08
HPO6_15,2,INSULATION,1,pcs,2025-02-28,275.63,275.63
HPO6_15,3,GASKET,3,pcs,2025-02-26,363.4,1090.2
HPO6_15,4,9%_Ni_Alloy,16,ft,2025-03-23,314.02,5024.32
HPO6_15,5,FLANGE,1,pcs,2025-02-27,145.1,145.1
HPO6_15,6,304L_SS,9,ft,2025-03-05,224.41,2019.69
HPO6_15,7,304L_SS,2,ft,2025-03-07,362.42,724.84
HPO6_16,1,304L_SS,6,ft,2024-08-01,138.15,828.9
HPO6_16,2,FLANGE,15,pcs,2024-07-25,287.46,4311.9
HPO6_16,3,304L_SS,2,ft,2024-08-02,337.22,674.44
HPO6_16,4,VALVE,10,pcs,2024-07-08,150.44,1504.4
HPO6_17,1,FLANGE,17,pcs,2025-01-17,81.7,1388.9
HPO6_17,2,GASKET,15,pcs,2025-01-24,101.27,1519.05
HPO6_17,3,FLANGE,5,pcs,2025-01-24,320.56,1602.8
HPO6_17,4,GASKET,20,pcs,2025-01-25,84.68,1693.6
HPO6_18,1,VALVE,4,pcs,2024-12-29,265.22,1060.88
HPO6_18,2,FLANGE,10,pcs,2024-12-31,231.65,2316.5
HPO6_18,3,FLANGE,16,pcs,2024-12-27,268.32,4293.12
HPO6_18,4,304L_SS,13,ft,2025-01-05,215.95,2807.35
HPO6_18,5,INSULATION,12,pcs,2024-12-30,140.13,1681.56
HPO7_1,1,9%_Ni_Alloy,6,ft,2024-08-06,283.64,1701.84
HPO7_1,2,9%_Ni_Alloy,13,ft,2024-08-24,302.29,3929.77
HPO7_1,3,9%_Ni_Alloy,4,ft,2024-08-10,164.68,658.72
HPO7_2,1,FLANGE,12,pcs,2025-04-24,218.35,2620.2
HPO7_2,2,304L_SS,6,ft,2025-05-29,364.31,2185.86
HPO7_2,3,GASKET,14,pcs,2025-05-11,330.81,4631.34
HPO7_2,4,VALVE,14,pcs,2025-05-01,315.59,4418.26
HPO7_3,1,INSULATION,11,pcs,2025-02-08,81.83,900.13
HPO7_3,2,VALVE,15,pcs,2025-02-14,211.58,3173.7
HPO7_3,3,304L_SS,20,ft,2025-02-24,195.34,3906.8
HPO7_3,4,FLANGE,11,pcs,2025-02-14,179.9,1978.9
HPO7_3,5,304L_SS,14,ft,2025-03-09,279.6,3914.4
HPO7_4,1,FLANGE,19,pcs,2024-08-05,296.36,5630.84
HPO7_4,2,304L_SS,20,ft,2024-08-25,270.99,5419.8
HPO7_4,3,INSULATION,14,pcs,2024-07-27,189.41,2651.74
HPO7_4,4,VALVE,5,pcs,2024-08-13,221.78,1108.9
HPO7_4,5,VALVE,17,pcs,2024-08-04,308.83,5250.11
HPO7_4,6,VALVE,11,pcs,2024-08-05,346.51,3811.61
HPO7_4,7,9%_Ni_Alloy,18,ft,2024-09-02,381.34,6864.12
HPO7_5,1,VALVE,1,pcs,2024-11-23,271.78,271.78
HPO7_5,2,304L_SS,12,ft,2024-12-23,225.66,2707.92
HPO7_5,3,FLANGE,14,pcs,2024-11-30,99.39,1391.46
HPO7_5,4,FLANGE,1,pcs,2024-11-27,225.15,225.15
HPO7_6,1,304L_SS,5,ft,2024-09-21,168.64,843.2
HPO7_6,2,INSULATION,11,pcs,2024-08-28,110.37,1214.07
HPO7_6,3,VALVE,20,pcs,2024-08-28,101.29,2025.8
HPO7_6,4,9%_Ni_Alloy,17,ft,2024-09-24,361.91,6152.47
HPO7_6,5,GASKET,11,pcs,2024-08-27,240.5,2645.5
HPO7_6,6,INSULATION,16,pcs,2024-08-29,399.12,6385.92
HPO7_6,7,304L_SS,10,ft,2024-09-21,279.24,2792.4
HPO7_7,1,304L_SS,11,ft,2025-03-29,102.73,1130.03
HPO7_7,2,9%_Ni_Alloy,2,ft,2025-04-16,97.67,195.34
HPO7_7,3,INSULATION,20,pcs,2025-03-27,127.13,2542.6
HPO7_7,4,INSULATION,8,pcs,2025-03-20,220.72,1765.76
HPO7_7,5,9%_Ni_Alloy,8,ft,2025-04-07,184.4,1475.2
HPO7_7,6,9%_Ni_Alloy,10,ft,2025-04-03,196.99,1969.9
HPO7_7,7,9%_Ni_Alloy,13,ft,2025-03-31,147.36,1915.68
HPO7_8,1,VALVE,10,pcs,2025-03-24,177.16,1771.6
HPO7_8,2,9%_Ni_Alloy,12,ft,2025-04-16,135.76,1629.12
HPO7_8,3,GASKET,1,pcs,2025-03-26,343.16,343.16
HPO7_8,4,304L_SS,2,ft,2025-04-09,141.03,282.06
HPO7_8,5,9%_Ni_Alloy,18,ft,2025-04-19,397.37,7152.66
HPO7_8,6,FLANGE,10,pcs,2025-03-31,94.39,943.9
HPO7_8,7,304L_SS,13,ft,2025-04-17,324.85,4223.05
HPO7_9,1,VALVE,8,pcs,2024-06-18,364.76,2918.08
HPO7_9,2,GASKET,6,pcs,2024-06-24,315.6,1893.6
HPO7_9,3,VALVE,14,pcs,2024-06-09,390.48,5466.72
HPO7_9,4,INSULATION,13,pcs,2024-06-11,122.13,1587.69
HPO7_9,5,GASKET,3,pcs,2024-06-08,138.51,415.53
HPO7_9,6,GASKET,6,pcs,2024-06-13,258.81,1552.86
HPO7_10,1,VALVE,5,pcs,2024-12-11,295.28,1476.4
HPO7_10,2,9%_Ni_Alloy,20,ft,2024-12-13,268.46,5369.2
HPO7_10,3,FLANGE,13,pcs,2024-12-01,333.63,4337.19
HPO7_10,4,FLANGE,13,pcs,2024-12-08,128.66,1672.58
HPO7_10,5,VALVE,15,pcs,2024-12-04,110.01,1650.15
HPO7_10,6,VALVE,18,pcs,2024-12-04,382.29,6881.22
HPO7_11,1,FLANGE,17,pcs,2025-02-21,379.26,6447.42
HPO7_11,2,9%_Ni_Alloy,14,ft,2025-03-19,134.63,1884.82
HPO7_11,3,304L_SS,16,ft,2025-03-24,286.91,4590.56
HPO7_11,4,9%_Ni_Alloy,15,ft,2025-03-10,229.87,3448.05
HPO7_12,1,FLANGE,14,pcs,2025-03-10,169.94,2379.16
HPO7_12,2,304L_SS,1,ft,2025-03-28,336.46,336.46
HPO7_12,3,9%_Ni_Alloy,11,ft,2025-03-24,120.16,1321.76
HPO7_12,4,FLANGE,8,pcs,2025-03-08,197.08,1576.64
HPO7_12,5,9%_Ni_Alloy,13,ft,2025-04-05,247.92,3222.96
HPO7_12,6,FLANGE,3,pcs,2025-03-21,190.43,571.29
HPO8_1,1,GASKET,5,pcs,2024-10-31,242.03,1210.15
HPO8_1,2,9%_Ni_Alloy,17,ft,2024-11-07,188.73,3208.41
HPO8_1,3,VALVE,17,pcs,2024-10-21,191.0,3247.0
HPO8_1,4,VALVE,19,pcs,2024-10-15,125.52,2384.88
HPO8_1,5,9%_Ni_Alloy,1,ft,2024-11-06,189.88,189.88
HPO8_1,6,GASKET,12,pcs,2024-10-20,380.48,4565.76
HPO8_2,1,VALVE,2,pcs,2024-10-10,158.93,317.86
HPO8_2,2,VALVE,10,pcs,2024-10-16,320.38,3203.8
HPO8_2,3,FLANGE,10,pcs,2024-10-26,369.4,3694.0
HPO8_2,4,GASKET,16,pcs,2024-10-24,82.2,1315.2
HPO8_2,5,9%_Ni_Alloy,12,ft,2024-11-06,208.77,2505.24
HPO8_2,6,GASKET,20,pcs,2024-10-19,370.94,7418.8
HPO8_2,7,9%_Ni_Alloy,16,ft,2024-10-23,220.82,3533.12
HPO8_3,1,FLANGE,5,pcs,2025-01-29,368.77,1843.85
HPO8_3,2,9%_Ni_Alloy,15,ft,2025-03-02,290.77,4361.55
HPO8_3,3,INSULATION,3,pcs,2025-01-31,290.25,870.75
HPO8_3,4,GASKET,18,pcs,2025-02-02,184.57,3322.26
HPO8_3,5,304L_SS,11,ft,2025-02-12,111.6,1227.6
HPO8_3,6,304L_SS,5,ft,2025-03-03,109.49,547.45
HPO8_4,1,FLANGE,12,pcs,2024-12-04,359.39,4312.68
HPO8_4,2,FLANGE,8,pcs,2024-12-01,90.17,721.36
HPO8_4,3,FLANGE,15,pcs,2024-11-24,96.11,1441.65
HPO8_4,4,304L_SS,12,ft,2024-12-08,226.54,2718.48
HPO8_4,5,9%_Ni_Alloy,15,ft,2024-12-08,160.91,2413.65
HPO8_5,1,FLANGE,15,pcs,2024-09-11,185.02,2775.3
HPO8_5,2,9%_Ni_Alloy,17,ft,2024-09-15,229.34,3898.78
HPO8_5,3,VALVE,6,pcs,2024-08-28,150.8,904.8
HPO8_5,4,9%_Ni_Alloy,15,ft,2024-10-01,323.8,4857.0
HPO8_5,5,FLANGE,3,pcs,2024-08-31,297.34,892.02
HPO8_5,6,304L_SS,2,ft,2024-09-24,232.19,464.38
HPO8_5,7,VALVE,6,pcs,2024-09-12,390.77,2344.62
HPO8_6,1,304L_SS,3,ft,2024-07-08,287.44,862.32
HPO8_6,2,9%_Ni_Alloy,3,ft,2024-07-07,94.97,284.91
HPO8_6,3,9%_Ni_Alloy,17,ft,2024-06-28,161.71,2749.07
HPO8_6,4,304L_SS,4,ft,2024-07-04,250.13,1000.52
HPO8_6,5,VALVE,5,pcs,2024-06-22,149.43,747.15
HPO8_7,1,VALVE,2,pcs,2025-05-02,154.04,308.08
HPO8_7,2,VALVE,11,pcs,2025-05-08,180.18,1981.98
HPO8_7,3,GASKET,7,pcs,2025-05-11,373.25,2612.75
HPO8_7,4,FLANGE,16,pcs,2025-05-02,109.24,1747.84
HPO8_7,5,9%_Ni_Alloy,18,ft,2025-05-19,329.91,5938.38
HPO8_7,6,9%_Ni_Alloy,2,ft,2025-05-25,365.95,731.9
HPO8_8,1,INSULATION,10,pcs,2024-06-09,159.84,1598.4
HPO8_8,2,VALVE,9,pcs,2024-05-27,368.51,3316.59
HPO8_8,3,9%_Ni_Alloy,3,ft,2024-06-16,82.04,246.12
HPO8_8,4,INSULATION,4,pcs,2024-05-26,154.85,619.4
HPO8_8,5,9%_Ni_Alloy,6,ft,2024-06-09,382.96,2297.76
HPO8_8,6,VALVE,16,pcs,2024-06-02,225.41,3606.56
HPO8_8,7,FLANGE,9,pcs,2024-06-03,291.04,2619.36
HPO8_9,1,VALVE,2,pcs,2024-07-17,260.93,521.86
HPO8_9,2,VALVE,10,pcs,2024-07-18,311.75,3117.5
HPO8_9,3,FLANGE,9,pcs,2024-07-18,131.08,1179.72
HPO8_9,4,9%_Ni_Alloy,10,ft,2024-07-22,155.2,1552.0
HPO8_9,5,GASKET,13,pcs,2024-07-11,123.35,1603.55
HPO8_9,6,9%_Ni_Alloy,2,ft,2024-07-31,91.5,183.0
HPO8_10,1,VALVE,13,pcs,2025-03-22,391.62,5091.06
HPO8_10,2,VALVE,15,pcs,2025-03-26,369.36,5540.4
HPO8_10,3,9%_Ni_Alloy,14,ft,2025-04-10,109.82,1537.48
HPO8_10,4,VALVE,11,pcs,2025-04-04,150.97,1660.67
HPO8_11,1,FLANGE,5,pcs,2025-03-14,186.24,931.2
HPO8_11,2,FLANGE,20,pcs,2025-03-03,312.81,6256.2
HPO8_11,3,VALVE,15,pcs,2025-03-12,256.88,3853.2
HPO8_11,4,9%_Ni_Alloy,5,ft,2025-04-05,129.25,646.25
HPO8_11,5,304L_SS,6,ft,2025-03-17,210.47,1262.82
HPO8_11,6,304L_SS,18,ft,2025-03-18,344.75,6205.5
HPO8_11,7,VALVE,19,pcs,2025-02-28,141.9,2696.1
HPO8_12,1,VALVE,6,pcs,2025-05-02,295.16,1770.96
HPO8_12,2,GASKET,9,pcs,2025-04-16,113.79,1024.11
HPO8_12,3,304L_SS,11,ft,2025-05-02,106.25,1168.75
HPO8_12,4,304L_SS,12,ft,2025-04-29,89.61,1075.32
HPO8_12,5,VALVE,7,pcs,2025-04-16,392.73,2749.11
HPO8_13,1,VALVE,16,pcs,2025-04-13,87.53,1400.48
HPO8_13,2,VALVE,1,pcs,2025-04-10,257.98,257.98
HPO8_13,3,FLANGE,15,pcs,2025-04-17,161.15,2417.25
HPO8_14,1,304L_SS,11,ft,2024-09-24,109.85,1208.35
HPO8_14,2,INSULATION,3,pcs,2024-09-13,128.57,385.71
HPO8_14,3,GASKET,2,pcs,2024-09-18,298.41,596.82
HPO8_14,4,VALVE,20,pcs,2024-09-07,125.89,2517.8
HPO8_14,5,304L_SS,10,ft,2024-09-26,154.67,1546.7
HPO8_14,6,FLANGE,9,pcs,2024-09-11,160.35,1443.15
HPO8_15,1,VALVE,9,pcs,2024-08-27,88.91,800.19
HPO8_15,2,FLANGE,2,pcs,2024-08-31,88.91,177.82
HPO8_15,3,FLANGE,1,pcs,2024-09-03,255.41,255.41
HPO8_15,4,304L_SS,2,ft,2024-09-24,388.9,777.8
HPO8_16,1,FLANGE,14,pcs,2024-09-07,373.53,5229.42
HPO8_16,2,VALVE,6,pcs,2024-09-09,397.27,2383.62
HPO8_16,3,FLANGE,16,pcs,2024-09-09,273.75,4380.0
HPO8_16,4,9%_Ni_Alloy,13,ft,2024-09-24,276.64,3596.32
HPO8_16,5,VALVE,13,pcs,2024-09-21,149.73,1946.49
HPO8_16,6,FLANGE,8,pcs,2024-09-24,269.91,2159.28
HPO8_16,7,304L_SS,6,ft,2024-10-02,183.53,1101.18
HPO8_17,1,FLANGE,13,pcs,2024-11-23,286.37,3722.81
HPO8_17,2,9%_Ni_Alloy,14,ft,2024-12-03,365.18,5112.52
HPO8_17,3,304L_SS,3,ft,2024-12-05,257.39,772.17
HPO8_17,4,304L_SS,8,ft,2024-12-01,386.44,3091.52
HPO8_17,5,VALVE,9,pcs,2024-11-09,339.92,3059.28
HPO8_17,6,9%_Ni_Alloy,2,ft,2024-12-01,396.43,792.86
HPO9_1,1,VALVE,16,pcs,2024-07-14,365.22,5843.52
HPO9_1,2,VALVE,15,pcs,2024-07-12,208.87,3133.05
HPO9_1,3,FLANGE,6,pcs,2024-07-19,180.88,1085.28
HPO9_1,4,304L_SS,3,ft,2024-07-29,293.32,879.96
HPO9_1,5,304L_SS,20,ft,2024-08-08,162.16,3243.2
HPO9_2,1,VALVE,16,pcs,2025-01-03,233.12,3729.92
HPO9_2,2,VALVE,9,pcs,2025-01-04,288.61,2597.49
HPO9_2,3,GASKET,19,pcs,2024-12-27,231.73,4402.87
HPO9_2,4,304L_SS,11,ft,2025-01-09,342.42,3766.62
HPO9_2,5,304L_SS,11,ft,2025-01-18,300.58,3306.38
HPO9_2,6,9%_Ni_Alloy,6,ft,2025-01-16,276.36,1658.16
HPO9_3,1,9%_Ni_Alloy,5,ft,2024-11-17,314.36,1571.8
HPO9_3,2,INSULATION,13,pcs,2024-11-08,296.21,3850.73
HPO9_3,3,9%_Ni_Alloy,17,ft,2024-11-10,225.34,3830.78
HPO9_3,4,VALVE,9,pcs,2024-11-01,118.54,1066.86
HPO9_3,5,VALVE,15,pcs,2024-11-07,104.55,1568.25
HPO9_3,6,304L_SS,3,ft,2024-11-20,114.03,342.09
HPO9_4,1,FLANGE,20,pcs,2025-05-17,225.72,4514.4
HPO9_4,2,VALVE,7,pcs,2025-05-28,385.46,2698.22
HPO9_4,3,304L_SS,10,ft,2025-06-20,272.58,2725.8
HPO9_4,4,VALVE,6,pcs,2025-05-31,175.16,1050.96
HPO9_5,1,304L_SS,18,ft,2025-02-26,111.55,2007.9
HPO9_5,2,304L_SS,19,ft,2025-02-21,252.89,4804.91
HPO9_5,3,304L_SS,14,ft,2025-03-14,206.82,2895.48
HPO9_6,1,VALVE,9,pcs,2024-06-08,144.25,1298.25
HPO9_6,2,9%_Ni_Alloy,2,ft,2024-07-01,373.05,746.1
HPO9_6,3,9%_Ni_Alloy,7,ft,2024-06-20,183.39,1283.73
HPO9_6,4,INSULATION,13,pcs,2024-06-10,311.06,4043.78
HPO9_7,1,GASKET,10,pcs,2024-06-22,331.5,3315.0
HPO9_7,2,FLANGE,7,pcs,2024-06-26,359.64,2517.48
HPO9_7,3,304L_SS,1,ft,2024-07-13,122.3,122.3
HPO9_8,1,GASKET,11,pcs,2024-11-24,143.81,1581.91
HPO9_8,2,9%_Ni_Alloy,2,ft,2024-12-29,257.5,515.0
HPO9_8,3,GASKET,6,pcs,2024-11-30,331.01,1986.06
HPO9_9,1,VALVE,13,pcs,2024-11-18,273.39,3554.07
HPO9_9,2,FLANGE,10,pcs,2024-11-20,199.62,1996.2
HPO9_9,3,FLANGE,15,pcs,2024-11-16,139.03,2085.45
HPO9_10,1,GASKET,8,pcs,2025-05-22,231.82,1854.56
HPO9_10,2,304L_SS,3,ft,2025-05-30,257.05,771.15
HPO9_10,3,VALVE,3,pcs,2025-05-18,144.59,433.77
HPO9_10,4,9%_Ni_Alloy,7,ft,2025-06-01,328.9,2302.3
HPO9_10,5,GASKET,17,pcs,2025-05-07,224.38,3814.46
HPO9_11,1,304L_SS,14,ft,2024-06-30,297.78,4168.92
HPO9_11,2,304L_SS,11,ft,2024-06-20,298.98,3288.78
HPO9_11,3,INSULATION,18,pcs,2024-06-12,109.17,1965.06
HPO9_12,1,304L_SS,3,ft,2024-08-17,255.96,767.88
HPO9_12,2,INSULATION,7,pcs,2024-08-07,155.82,1090.74
HPO9_12,3,304L_SS,18,ft,2024-08-24,146.49,2636.82
HPO9_13,1,INSULATION,14,pcs,2024-12-21,345.8,4841.2
HPO9_13,2,9%_Ni_Alloy,9,ft,2024-12-23,211.1,1899.9
HPO9_13,3,INSULATION,19,pcs,2024-12-25,339.35,6447.65
HPO9_13,4,9%_Ni_Alloy,1,ft,2025-01-10,247.0,247.0
HPO9_13,5,304L_SS,17,ft,2024-12-27,301.46,5124.82
HPO9_14,1,FLANGE,13,pcs,2025-04-07,83.55,1086.15
HPO9_14,2,FLANGE,8,pcs,2025-04-02,146.66,1173.28
HPO9_14,3,9%_Ni_Alloy,11,ft,2025-04-19,213.88,2352.68
HPO9_14,4,9%_Ni_Alloy,11,ft,2025-04-26,264.19,2906.09
HPO9_14,5,304L_SS,7,ft,2025-05-01,180.8,1265.6
HPO9_14,6,9%_Ni_Alloy,19,ft,2025-04-23,88.06,1673.14
HPO9_15,1,FLANGE,16,pcs,2025-04-09,236.22,3779.52
HPO9_15,2,304L_SS,5,ft,2025-05-03,214.11,1070.55
HPO9_15,3,VALVE,9,pcs,2025-03-29,172.22,1549.98
HPO9_15,4,304L_SS,6,ft,2025-04-22,171.4,1028.4
HPO9_15,5,FLANGE,13,pcs,2025-04-07,267.14,3472.82
HPO9_15,6,INSULATION,3,pcs,2025-03-28,109.26,327.78
HPO9_15,7,FLANGE,17,pcs,2025-04-16,210.36,3576.12
HPO9_16,1,FLANGE,19,pcs,2025-05-14,174.64,3318.16
HPO9_16,2,9%_Ni_Alloy,10,ft,2025-06-01,132.68,1326.8
HPO9_16,3,304L_SS,8,ft,2025-06-05,203.11,1624.88
HPO9_16,4,VALVE,13,pcs,2025-05-04,268.69,3492.97
HPO9_17,1,9%_Ni_Alloy,20,ft,2025-02-10,273.55,5471.0
HPO9_17,2,9%_Ni_Alloy,8,ft,2025-02-10,178.82,1430.56
HPO9_17,3,9%_Ni_Alloy,17,ft,2025-02-17,186.49,3170.33
HPO9_17,4,VALVE,5,pcs,2025-01-22,260.67,1303.35
HPO9_18,1,GASKET,16,pcs,2024-12-07,98.28,1572.48
HPO9_18,2,304L_SS,11,ft,2024-12-11,369.03,4059.33
HPO9_18,3,304L_SS,4,ft,2025-01-01,213.2,852.8
HPO10_1,1,INSULATION,14,pcs,2025-03-29,363.61,5090.54
HPO10_1,2,304L_SS,18,ft,2025-04-14,205.94,3706.92
HPO10_1,3,304L_SS,2,ft,2025-04-19,313.38,626.76
HPO10_1,4,VALVE,10,pcs,2025-03-16,197.43,1974.3
HPO10_1,5,304L_SS,11,ft,2025-04-16,180.25,1982.75
HPO10_1,6,FLANGE,19,pcs,2025-03-25,374.88,7122.72
HPO10_1,7,GASKET,9,pcs,2025-03-14,334.42,3009.78
HPO10_2,1,FLANGE,16,pcs,2024-07-02,165.57,2649.12
HPO10_2,2,GASKET,18,pcs,2024-07-03,338.82,6098.76
HPO10_2,3,GASKET,13,pcs,2024-06-30,358.82,4664.66
HPO10_2,4,FLANGE,4,pcs,2024-06-23,300.9,1203.6
HPO10_2,5,INSULATION,17,pcs,2024-07-01,286.63,4872.71
HPO10_3,1,INSULATION,7,pcs,2024-08-12,358.8,2511.6
HPO10_3,2,9%_Ni_Alloy,7,ft,2024-08-28,395.7,2769.9
HPO10_3,3,VALVE,8,pcs,2024-08-08,279.99,2239.92
HPO10_3,4,FLANGE,13,pcs,2024-08-12,355.1,4616.3
HPO10_3,5,INSULATION,16,pcs,2024-08-10,108.21,1731.36
HPO10_4,1,9%_Ni_Alloy,17,ft,2024-11-17,333.78,5674.26
HPO10_4,2,INSULATION,3,pcs,2024-11-19,378.84,1136.52
HPO10_4,3,VALVE,14,pcs,2024-11-15,303.05,4242.7
HPO10_5,1,FLANGE,8,pcs,2025-02-28,159.61,1276.88
HPO10_5,2,INSULATION,9,pcs,2025-02-15,328.16,2953.44
HPO10_5,3,9%_Ni_Alloy,20,ft,2025-03-17,150.89,3017.8
HPO10_5,4,304L_SS,15,ft,2025-03-12,248.82,3732.3
HPO10_6,1,304L_SS,8,ft,2025-03-04,231.68,1853.44
HPO10_6,2,VALVE,20,pcs,2025-01-29,366.42,7328.4
HPO10_6,3,GASKET,17,pcs,2025-02-06,226.57,3851.69
HPO10_7,1,VALVE,20,pcs,2024-08-23,200.45,4009.0
HPO10_7,2,VALVE,9,pcs,2024-08-12,355.86,3202.74
HPO10_7,3,304L_SS,11,ft,2024-08-26,244.15,2685.65
HPO10_8,1,9%_Ni_Alloy,1,ft,2024-07-14,178.46,178.46
HPO10_8,2,9%_Ni_Alloy,11,ft,2024-06-21,309.99,3409.89
HPO10_8,3,304L_SS,4,ft,2024-06-26,114.57,458.28
HPO10_9,1,FLANGE,11,pcs,2024-11-23,340.82,3749.02
HPO10_9,2,GASKET,18,pcs,2024-12-05,90.15,1622.7
HPO10_9,3,VALVE,4,pcs,2024-11-19,338.58,1354.32
HPO10_9,4,9%_Ni_Alloy,7,ft,2024-12-09,169.42,1185.94
HPO10_9,5,FLANGE,4,pcs,2024-11-30,207.57,830.28
HPO10_9,6,GASKET,14,pcs,2024-11-25,82.23,1151.22
HPO10_9,7,VALVE,19,pcs,2024-12-05,85.85,1631.15
HPO10_10,1,9%_Ni_Alloy,11,ft,2025-05-04,338.52,3723.72
HPO10_10,2,FLANGE,10,pcs,2025-04-01,348.8,3488.0
HPO10_10,3,9%_Ni_Alloy,18,ft,2025-05-07,398.01,7164.18
HPO10_10,4,9%_Ni_Alloy,15,ft,2025-04-28,373.06,5595.9
HPO10_10,5,FLANGE,19,pcs,2025-04-11,86.64,1646.16
HPO10_11,1,VALVE,1,pcs,2024-07-22,379.13,379.13
HPO10_11,2,INSULATION,7,pcs,2024-07-30,273.9,1917.3
HPO10_11,3,VALVE,2,pcs,2024-08-01,384.81,769.62
HPO10_11,4,FLANGE,16,pcs,2024-07-25,269.51,4312.16
HPO10_12,1,9%_Ni_Alloy,1,ft,2025-01-22,384.26,384.26
HPO10_12,2,9%_Ni_Alloy,15,ft,2025-01-11,390.28,5854.2
HPO10_12,3,FLANGE,4,pcs,2024-12-28,352.94,1411.76
HPO10_12,4,304L_SS,5,ft,2025-01-01,324.33,1621.65
HPO10_13,1,304L_SS,2,ft,2024-07-08,380.18,760.36
HPO10_13,2,INSULATION,3,pcs,2024-07-10,375.7,1127.1
HPO10_13,3,GASKET,14,pcs,2024-07-12,283.41,3967.74
HPO10_13,4,9%_Ni_Alloy,7,ft,2024-07-09,300.42,2102.94
